knot,april,june,verdict,unknotting_crossings,in_crossing_dataset
13a_2226,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2227,"[1,1]","[1,1]",u = 1,[7],True
13a_2228,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2229,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_223,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2231,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2232,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2233,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2234,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2235,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2236,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2239,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_224,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2240,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2241,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2242,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2245,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2246,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2247,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2248,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2249,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_225,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2250,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2251,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2252,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2253,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2254,"[1,1]","[1,1]",u = 1,[3],True
13a_2255,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2257,"[1,1]","[1,1]",u = 1,[10],True
13a_2258,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2259,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_226,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2264,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2265,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2267,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_227,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2270,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2271,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2272,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2273,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2275,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2276,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2277,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2279,"[1,1]","[1,1]",u = 1,[0],True
13a_228,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2282,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2283,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2288,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_229,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2293,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2297,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_23,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_230,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2300,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2301,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2304,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2306,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2307,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2308,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2311,"[1,1]","[1,1]",u = 1,[12],True
13a_2312,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2313,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2314,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2316,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2318,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2319,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_232,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2320,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2321,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2323,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2324,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2327,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2328,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2329,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_233,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2330,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2332,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2335,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2337,"[1,1]","[1,1]",u = 1,[8],True
13a_2338,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2339,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2340,"[1,1]","[1,1]",u = 1,[3],True
13a_2341,"[1,1]","[1,1]",u = 1,[3],True
13a_2343,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2344,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2345,"[1,1]","[1,1]",u = 1,[3],True
13a_2347,"[1,1]","[1,1]",u = 1,[10],True
13a_2348,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2349,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_235,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2350,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2351,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2352,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2357,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_236,"[1,4]","[2,3]",u >= 2 (McCoy),[],False
13a_2361,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2362,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2363,"[1,1]","[1,1]",u = 1,[12],True
13a_2364,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2366,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2367,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2368,"[1,1]","[1,1]",u = 1,[11],True
13a_2369,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2370,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2371,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2372,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2374,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2377,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_238,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2380,"[1,1]","[1,1]",u = 1,"[5,10]",True
13a_2381,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2382,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2383,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2384,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2385,"[1,1]","[1,1]",u = 1,[5],True
13a_2386,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2387,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2389,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_239,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2392,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2393,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2394,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2396,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2397,"[1,1]","[1,1]",u = 1,[8],True
13a_24,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_240,"[1,1]","[1,1]",u = 1,[7],True
13a_2401,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2403,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2404,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2406,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2407,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2408,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_241,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2410,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2411,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2413,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2414,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2415,"[1,1]","[1,1]",u = 1,[3],True
13a_2416,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2418,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2419,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_242,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2420,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2422,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2423,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2424,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2425,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2426,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2427,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2428,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2429,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_243,"[1,1]","[1,1]",u = 1,[8],True
13a_2430,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2431,"[1,1]","[1,1]",u = 1,[11],True
13a_2432,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2433,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2435,"[1,1]","[1,1]",u = 1,[12],True
13a_2436,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2437,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2439,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_244,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2440,"[1,1]","[1,1]",u = 1,[4],True
13a_2441,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2442,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2443,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2444,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2446,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2448,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_245,"[1,1]","[1,1]",u = 1,[0],True
13a_2450,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2451,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2452,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2454,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2456,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2459,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2460,"[1,1]","[1,1]",u = 1,[12],True
13a_2461,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2465,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2466,"[1,1]","[1,1]",u = 1,[4],True
13a_2468,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2469,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2470,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2471,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2473,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2476,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2477,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2479,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2480,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2481,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2482,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2483,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2484,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2486,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2487,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2488,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2490,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2491,"[1,1]","[1,1]",u = 1,[11],True
13a_2492,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2494,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2495,"[1,1]","[1,1]",u = 1,[12],True
13a_2496,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2497,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2498,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2499,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_25,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_250,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2501,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2504,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2505,"[1,1]","[1,1]",u = 1,[3],True
13a_2506,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2507,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2508,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2511,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2512,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2513,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2514,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2515,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2517,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2518,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2519,"[1,1]","[1,1]",u = 1,[3],True
13a_252,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2522,"[1,1]","[1,1]",u = 1,[12],True
13a_2523,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2524,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2525,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2526,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2527,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2528,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2529,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_253,"[1,1]","[1,1]",u = 1,[7],True
13a_2530,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2531,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2532,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2534,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2535,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2537,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_254,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2540,"[1,1]","[1,1]",u = 1,[9],True
13a_2541,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2542,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2543,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2544,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2545,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2546,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2547,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_255,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2550,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2551,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2552,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2553,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2554,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2555,"[1,1]","[1,1]",u = 1,[8],True
13a_2556,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2557,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2558,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2559,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_256,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2560,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2561,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2562,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2563,"[1,1]","[1,1]",u = 1,[6],True
13a_2564,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2565,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2566,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2567,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2569,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_257,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2570,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2571,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2572,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2573,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2574,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2575,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2576,"[1,1]","[1,1]",u = 1,[5],True
13a_2577,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2578,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2579,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_258,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2580,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2581,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2582,"[1,1]","[1,1]",u = 1,"[3,7]",True
13a_2583,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2584,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2585,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2586,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2587,"[1,1]","[1,1]",u = 1,[3],True
13a_2588,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2589,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_259,"[1,1]","[1,1]",u = 1,[9],True
13a_2590,"[1,1]","[1,1]",u = 1,[6],True
13a_2591,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2592,"[1,1]","[1,1]",u = 1,[0],True
13a_2593,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2594,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2595,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2596,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2598,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_26,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_260,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2601,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2602,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2603,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2604,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2605,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2607,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2609,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_261,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2611,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2612,"[1,1]","[1,1]",u = 1,[3],True
13a_2613,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2614,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2615,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2617,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2618,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_262,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2621,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2622,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2625,"[1,1]","[1,1]",u = 1,"[5,6]",True
13a_2626,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2627,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_263,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2632,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2633,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2635,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2637,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2638,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2639,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_264,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2640,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2641,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2642,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2643,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2645,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2646,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2648,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_265,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2650,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2651,"[1,1]","[1,1]",u = 1,"[0,6]",True
13a_2652,"[1,1]","[1,1]",u = 1,[0],True
13a_2653,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2654,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2655,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2656,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2657,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2658,"[1,1]","[1,1]",u = 1,[7],True
13a_2659,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_266,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2661,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2662,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2664,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2666,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2667,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2669,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_267,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2670,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2671,"[1,1]","[1,1]",u = 1,[6],True
13a_2672,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2673,"[1,1]","[1,1]",u = 1,"[4,9]",True
13a_2674,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2677,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2678,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2679,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_268,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2680,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2681,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2682,"[1,1]","[1,1]",u = 1,"[8,11]",True
13a_2683,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2687,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2690,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2692,"[1,1]","[1,1]",u = 1,[6],True
13a_2693,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2694,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2699,"[1,1]","[1,1]",u = 1,[6],True
13a_27,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_270,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2700,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2701,"[1,1]","[1,1]",u = 1,[5],True
13a_2703,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2704,"[1,1]","[1,1]",u = 1,[5],True
13a_2707,"[1,1]","[1,1]",u = 1,[12],True
13a_2708,"[1,1]","[1,1]",u = 1,[4],True
13a_271,"[1,4]","[2,3]",u >= 2 (McCoy),[],False
13a_2710,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2711,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2712,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2713,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2714,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2715,"[1,1]","[1,1]",u = 1,[0],True
13a_2716,"[1,1]","[1,1]",u = 1,[3],True
13a_2717,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2718,"[1,1]","[1,1]",u = 1,[3],True
13a_2719,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_272,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2720,"[1,3]","[2,3]",u >= 2 (McCoy),[],True
13a_2721,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2722,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2723,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2726,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2727,"[1,3]","[2,3]",u >= 2 (McCoy),[],True
13a_2728,"[1,3]","[2,3]",u >= 2 (McCoy),[],False
13a_2729,"[1,1]","[1,1]",u = 1,[11],True
13a_2730,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2731,"[1,1]","[1,1]",u = 1,[12],True
13a_2732,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2733,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2734,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2735,"[1,2]","[2,2]",u >= 2 (McCoy),[],True
13a_2736,"[1,1]","[1,1]",u = 1,[0],True
13a_2737,"[1,1]","[1,1]",u = 1,[4],True
13a_2738,"[1,1]","[1,1]",u = 1,"[8,9]",True
